ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
49649,Reclamo,PROCEDE TOTAL,202408,Producto 21,Submotivo 156
4762,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
4762,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
13558,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
60384,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
54189,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 146
86917,Reclamo,NO PROCEDE,202405,Producto 14,Submotivo 125
13205,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 43
13205,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
13205,Reclamo,PROCEDE PARCIAL,202406,Producto 20,Submotivo 125
44199,Reclamo,PROCEDE PARCIAL,202404,Producto 05,Submotivo 125
33682,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 27
24712,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 150
79102,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 123
70189,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
32574,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
90346,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 125
85573,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 38
40421,Solicitud,NO PROCEDE,202408,Producto 07,Submotivo 144
40421,Reclamo,PROCEDE TOTAL,202408,Producto 07,Submotivo 27
12173,Reclamo,NO PROCEDE,202408,Producto 10,Submotivo 125
42127,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
42127,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 53
58108,Reclamo,NO PROCEDE,202408,Producto 07,Submotivo 125
56175,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 150
56175,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 150
37389,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
10808,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
96224,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
25278,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 125
42917,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
42917,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
96079,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
55686,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
67425,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
11943,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 145
32803,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 88
57237,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
9013,Reclamo,PROCEDE PARCIAL,202404,Producto 18,Submotivo 67
16077,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
19603,Reclamo,NO PROCEDE,202408,Producto 01,Submotivo 146
26689,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 46
51308,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 38
28965,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
78785,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
59829,Reclamo,PROCEDE PARCIAL,202403,Producto 01,Submotivo 125
82529,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
34315,Reclamo,NO PROCEDE,202407,Producto 14,Submotivo 125
43350,Reclamo,PROCEDE TOTAL,202408,Producto 01,Submotivo 146
78505,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
84884,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 156
23619,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 67
93111,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
23137,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 39
27520,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 123
27520,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 123
51949,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 125
59215,Reclamo,NO PROCEDE,202408,Producto 07,Submotivo 125
7401,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
62310,Reclamo,PROCEDE TOTAL,202408,Producto 07,Submotivo 125
62310,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
72066,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
40140,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 145
754,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
70450,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
87926,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
77195,Reclamo,PROCEDE TOTAL,202406,Producto 04,Submotivo 125
65298,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 92
65298,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
65298,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 43
5443,Reclamo,NO PROCEDE,202407,Producto 17,Submotivo 38
29494,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 88
29494,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 156
29494,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
11967,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 88
11967,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
11967,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 88
11967,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
11967,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
11967,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
11967,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 125
11967,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
11967,Reclamo,PROCEDE PARCIAL,202403,Producto 05,Submotivo 125
85466,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
93203,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
20503,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 125
35476,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 157
35476,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
27099,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
4040,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 146
65394,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
65394,Reclamo,PROCEDE PARCIAL,202407,Producto 07,Submotivo 125
65175,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 142
65175,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 125
1673,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
59681,Reclamo,PROCEDE PARCIAL,202408,Producto 18,Submotivo 125
17093,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
28411,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 156
86778,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
86778,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
86778,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 27
86778,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 125
25329,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
71591,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 132
91195,Reclamo,NO PROCEDE,202406,Producto 05,Submotivo 125
33548,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
89006,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 68
56407,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 146
56407,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 83
66745,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
78273,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 101
74820,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 125
74820,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 125
63419,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 125
63419,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 125
63419,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 125
63419,Reclamo,NO PROCEDE,202405,Producto 01,Submotivo 125
63419,Reclamo,NO PROCEDE,202404,Producto 01,Submotivo 125
63419,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 125
40891,Reclamo,NO PROCEDE,202405,Producto 06,Submotivo 125
37118,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
56477,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
56477,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
56477,Reclamo,PROCEDE TOTAL,202403,Producto 18,Submotivo 125
56477,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 147
10907,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 67
10907,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 67
10907,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 67
80805,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
710,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
710,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 157
710,Reclamo,PROCEDE TOTAL,202408,Producto 18,Submotivo 125
32421,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 125
6192,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 67
92807,Reclamo,PROCEDE PARCIAL,202407,Producto 03,Submotivo 125
10700,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 27
27875,Reclamo,PROCEDE TOTAL,202408,Producto 18,Submotivo 125
27875,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 63
29198,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 88
27504,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
58230,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
58230,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
29830,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
29352,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 142
29352,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 156
28922,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
42931,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 66
41302,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
41302,Reclamo,PROCEDE TOTAL,202405,Producto 18,Submotivo 125
41302,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
41302,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
41631,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 142
41631,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
4575,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
4575,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
26313,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
26313,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
7628,Solicitud,PROCEDE PARCIAL,202403,Producto 20,Submotivo 157
42646,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 157
42156,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 91
52928,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 144
77030,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 27
12034,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
66666,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
15241,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 142
4057,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 144
4057,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 125
87533,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 144
92307,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
92307,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
36052,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
36052,Reclamo,PROCEDE TOTAL,202406,Producto 18,Submotivo 125
8325,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 69
8325,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 66
8325,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
61808,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
393,Reclamo,PROCEDE TOTAL,202408,Producto 01,Submotivo 07
56918,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
7857,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
35010,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 66
28509,Reclamo,NO PROCEDE,202408,Producto 01,Submotivo 146
28509,Reclamo,NO PROCEDE,202408,Producto 07,Submotivo 125
42699,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 156
97393,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
25053,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 43
25053,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 43
25053,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
25053,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 43
25686,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
15268,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
37760,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 156
52827,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
98797,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
98797,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 27
9579,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 157
42814,Reclamo,NO PROCEDE,202403,Producto 05,Submotivo 125
16096,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
53532,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 156
99014,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
99014,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
99014,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 89
21429,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
2880,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
2880,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
2880,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
5865,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
5865,Reclamo,PROCEDE PARCIAL,202408,Producto 18,Submotivo 125
80410,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
66950,Reclamo,PROCEDE TOTAL,202408,Producto 01,Submotivo 125
66950,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 125
19144,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
59944,Reclamo,NO PROCEDE,202408,Producto 04,Submotivo 125
38665,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 125
68615,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 156
80118,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
80118,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
94000,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 43
86049,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 147
86049,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 147
54264,Reclamo,NO PROCEDE,202404,Producto 01,Submotivo 146
94260,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
94260,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
30514,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
33349,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 156
31795,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 125
19319,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
19319,Reclamo,PROCEDE PARCIAL,202403,Producto 07,Submotivo 125
75911,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
67783,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
67783,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
9932,Solicitud,NO PROCEDE,202405,Producto 07,Submotivo 144
9932,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 91
10357,Reclamo,PROCEDE PARCIAL,202404,Producto 01,Submotivo 125
70608,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 39
84874,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
2872,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 67
12613,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
47903,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
71818,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
4744,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
61131,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 106
61131,Reclamo,NO PROCEDE,202404,Producto 17,Submotivo 106
61131,Reclamo,NO PROCEDE,202403,Producto 17,Submotivo 106
41397,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
27425,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 157
64560,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
38257,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
54518,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
94822,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
80174,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
80174,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
80174,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
56138,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
85134,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
85134,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 66
29104,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
50397,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
50397,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 43
95682,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
95682,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
95682,Reclamo,NO PROCEDE,202408,Producto 04,Submotivo 125
95682,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
95682,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 125
95682,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
13643,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
14488,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 68
14488,Reclamo,PROCEDE TOTAL,202403,Producto 05,Submotivo 125
6797,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
67054,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
10427,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 125
41278,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
45083,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
88509,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
47856,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 67
47856,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 67
1803,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
94367,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 111
94367,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
2093,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
38383,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
77709,Reclamo,PROCEDE TOTAL,202408,Producto 07,Submotivo 140
83552,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 125
83552,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 125
83552,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 125
67830,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
84362,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 43
19214,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
19214,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 156
19214,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 156
71992,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
65965,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
65965,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
65965,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
65965,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
65965,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
65965,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
95780,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
63297,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 39
1566,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
15943,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 66
68937,Reclamo,PROCEDE TOTAL,202408,Producto 05,Submotivo 125
68937,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
49855,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
49855,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 43
3417,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 43
79852,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
79852,Reclamo,PROCEDE TOTAL,202408,Producto 18,Submotivo 125
87538,Reclamo,NO PROCEDE,202408,Producto 07,Submotivo 125
61384,Reclamo,PROCEDE PARCIAL,202408,Producto 18,Submotivo 66
61384,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
68730,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
61626,Reclamo,NO PROCEDE,202408,Producto 17,Submotivo 91
61626,Reclamo,NO PROCEDE,202408,Producto 17,Submotivo 95
9425,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
9425,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
9425,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
48790,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
58809,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 27
58809,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
87984,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 43
87984,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
58685,Reclamo,PROCEDE TOTAL,202408,Producto 21,Submotivo 39
42761,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 06
64398,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
4470,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
76643,Reclamo,PROCEDE PARCIAL,202403,Producto 18,Submotivo 125
481,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 43
17758,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 144
63120,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 88
88324,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
88324,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 51
32804,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 160
66856,Reclamo,PROCEDE PARCIAL,202408,Producto 20,Submotivo 43
66856,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
13898,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 156
35770,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
35770,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
35770,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
86018,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 43
47410,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 125
52930,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
52930,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
10984,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
71933,Reclamo,NO PROCEDE,202408,Producto 07,Submotivo 125
71933,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 07
71933,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 07
18856,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
44906,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 130
44906,Reclamo,PROCEDE TOTAL,202408,Producto 18,Submotivo 125
44906,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 156
30520,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 145
63985,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
46078,Reclamo,NO PROCEDE,202408,Producto 17,Submotivo 91
66767,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 144
94279,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 141
94279,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
23261,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 146
91931,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 125
51883,Solicitud,PROCEDE TOTAL,202408,Producto 08,Submotivo 144
51883,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
54488,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
54488,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
78887,Reclamo,NO PROCEDE,202408,Producto 17,Submotivo 105
78887,Reclamo,NO PROCEDE,202408,Producto 17,Submotivo 105
78887,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
78887,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
12478,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
5859,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
5859,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
5859,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
82683,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 142
36253,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 125
34432,Reclamo,NO PROCEDE,202408,Producto 21,Submotivo 156
34432,Reclamo,PROCEDE TOTAL,202408,Producto 21,Submotivo 88
60302,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
45560,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
81538,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
81538,Reclamo,PROCEDE TOTAL,202408,Producto 18,Submotivo 125
19876,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
35352,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 68
