ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
86264,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
36533,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 130
71015,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 90
41170,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
37459,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
37459,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
17800,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
3605,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
42339,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
53938,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
53938,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
53938,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
53938,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
53938,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
53938,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
53938,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
22316,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
22316,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 88
22316,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
75040,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
98786,Reclamo,NO PROCEDE,202403,Producto 21,Submotivo 125
76712,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 132
76712,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
45322,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 142
26960,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
4674,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 67
47637,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
47637,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
47637,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
47637,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 125
47637,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
47637,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 125
47637,Reclamo,PROCEDE TOTAL,202403,Producto 21,Submotivo 46
4714,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
30417,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 157
89676,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
73810,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
22592,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 46
22592,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
22592,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 63
88545,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 125
52841,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
52841,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
12479,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 27
24460,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
95479,Solicitud,NO PROCEDE,202405,Producto 07,Submotivo 144
95479,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
7584,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
68713,Reclamo,NO PROCEDE,202406,Producto 05,Submotivo 125
12748,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
7183,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
7183,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 43
76946,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
5117,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 125
13433,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 125
13433,Reclamo,NO PROCEDE,202404,Producto 01,Submotivo 125
1149,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 105
1149,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 88
1744,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 156
4191,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
10789,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
21625,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
66790,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
37171,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
37171,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 27
38360,Reclamo,PROCEDE PARCIAL,202404,Producto 21,Submotivo 125
42259,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 130
49191,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
49191,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
13143,Reclamo,NO PROCEDE,201208,Producto 01,Submotivo 146
13143,Reclamo,NO PROCEDE,201208,Producto 01,Submotivo 146
91456,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
64405,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
55663,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 156
94755,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
44189,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
66900,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 142
26327,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
87100,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
87100,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
88703,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
30873,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
87840,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 67
57532,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
28811,Reclamo,PROCEDE TOTAL,202406,Producto 05,Submotivo 125
81716,Reclamo,PROCEDE PARCIAL,201208,Producto 14,Submotivo 125
82399,Reclamo,NO PROCEDE,202403,Producto 01,Submotivo 146
16453,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 43
16453,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
6498,Reclamo,PROCEDE PARCIAL,202404,Producto 07,Submotivo 125
20914,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 106
10799,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
32984,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
88825,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 67
97603,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
51517,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
51517,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
82714,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
82714,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
30026,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
96684,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 92
96684,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 90
41261,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
51806,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 117
30425,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
88353,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 67
21668,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
87869,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
4673,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
88366,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
35058,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 67
35058,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 67
6330,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
96546,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
48804,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 146
73083,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
67507,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
94398,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
70808,Reclamo,PROCEDE TOTAL,202403,Producto 21,Submotivo 125
5651,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 111
52793,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
7951,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 157
7951,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
97376,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 151
97376,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 151
39863,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
39863,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
99920,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
99920,Reclamo,NO PROCEDE,201208,Producto 05,Submotivo 125
99920,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
99920,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
99920,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 109
82907,Reclamo,NO PROCEDE,202404,Producto 17,Submotivo 92
58962,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 146
7023,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
7023,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
50524,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
17283,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 53
17283,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 68
24051,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 125
24051,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 125
38279,Reclamo,NO PROCEDE,201208,Producto 05,Submotivo 125
45041,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
42825,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
42825,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
42825,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
67265,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
45410,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
45410,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 125
20106,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
20106,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 123
98838,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
57539,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
17314,Reclamo,PROCEDE PARCIAL,202404,Producto 20,Submotivo 125
36355,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 43
1968,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
92433,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
1407,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 150
1407,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
15832,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 125
15832,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
93524,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
17056,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 106
57815,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 43
77214,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
77214,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
77214,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 27
33043,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 89
29854,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
5487,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 145
23794,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
27000,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
27000,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
27000,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
27000,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 43
6390,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
6390,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
6390,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 125
6390,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
56207,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
56207,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 68
81990,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
16148,Reclamo,PROCEDE TOTAL,202405,Producto 05,Submotivo 125
16148,Reclamo,NO PROCEDE,202405,Producto 05,Submotivo 125
10895,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
3677,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
92180,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
27184,Reclamo,PROCEDE PARCIAL,202405,Producto 04,Submotivo 125
32378,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 142
32378,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 142
87058,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
45627,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
36703,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
15772,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
15772,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 43
66435,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
66435,Reclamo,PROCEDE TOTAL,202406,Producto 18,Submotivo 125
66435,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
58613,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
42594,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
23957,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 66
85681,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
86254,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
26174,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
11635,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 43
88568,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
88238,Reclamo,PROCEDE PARCIAL,202405,Producto 20,Submotivo 43
10167,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 43
15274,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 140
95898,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 145
91581,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
26183,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
26183,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
73640,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 46
66890,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
66890,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
21792,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
51289,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
68122,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
50675,Reclamo,NO PROCEDE,202405,Producto 10,Submotivo 125
69453,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
24623,Reclamo,PROCEDE TOTAL,202404,Producto 22,Submotivo 125
24623,Reclamo,NO PROCEDE,202404,Producto 22,Submotivo 125
46,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
40566,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
50296,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 142
51378,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
4483,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
49687,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 122
47568,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
89906,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
68220,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
50849,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 142
50849,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
50849,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
50849,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
11531,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
8701,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 142
8701,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
6561,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 51
43413,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
18182,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
18182,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
18182,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
18182,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
52491,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 99
52491,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 51
17914,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
17914,Reclamo,PROCEDE TOTAL,202403,Producto 18,Submotivo 125
38056,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
38056,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
38056,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
18796,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
18796,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
13287,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
13287,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 125
13287,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
13287,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
20455,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
52594,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 92
98501,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
98501,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 142
98501,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
57239,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
97057,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
92008,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 125
46932,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
73755,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
93949,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
25935,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
22252,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
84720,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 125
84952,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
77539,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
68680,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
3489,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
3489,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 142
6726,Reclamo,NO PROCEDE,202404,Producto 03,Submotivo 125
32609,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 157
32609,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
32609,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 66
84129,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 156
58754,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
58754,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
58754,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
70190,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
38239,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
88581,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
51360,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
40393,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 125
13529,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 27
43821,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
95265,Reclamo,PROCEDE PARCIAL,202404,Producto 18,Submotivo 66
52236,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
89991,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
89991,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
89991,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
89991,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
24125,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
35124,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 140
51010,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 125
61295,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
61295,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 144
2151,Reclamo,NO PROCEDE,202405,Producto 01,Submotivo 146
84173,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 06
84173,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 06
29966,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
29966,Reclamo,PROCEDE PARCIAL,202407,Producto 07,Submotivo 125
25217,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 27
87449,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
21462,Reclamo,NO PROCEDE,202407,Producto 05,Submotivo 125
46733,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
46733,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
47292,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 132
47292,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 141
83389,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
68549,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 142
68549,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 142
68549,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 157
68549,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 43
68549,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 67
3377,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 38
3377,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 89
24502,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
53387,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
53387,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
53387,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
53387,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 144
53387,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
57419,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
57419,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
13734,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 125
93032,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
37255,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 63
78436,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
1002,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 68
6155,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
89329,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 68
98330,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
98330,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
98330,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 125
98330,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
98330,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
4524,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 125
4524,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
4524,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
4524,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 27
19435,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
50074,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
29351,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
28058,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
28058,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
28058,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
26378,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 43
72264,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
18137,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 91
58449,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 123
37002,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
41114,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
21202,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
15097,Reclamo,PROCEDE TOTAL,202405,Producto 03,Submotivo 125
40878,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
57859,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 150
59278,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
22749,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
4213,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 125
57953,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
91679,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
91679,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
91679,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
91679,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
3053,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 125
3053,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 125
3053,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
80623,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
62910,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
62910,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 125
35024,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
94970,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
94970,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
94970,Reclamo,PROCEDE PARCIAL,202403,Producto 20,Submotivo 125
